id,z1,z2,z3,z4,z5,z6,z7,z8,z9
54729,0.024709,1.588616,0.66709,-0.955079,-0.316881,-0.119898,-2.05839,0.497155,-0.48586
54730,-1.066022,-0.482093,-1.115138,-0.976804,-0.66888,-0.088433,-1.998012,0.551955,-0.507757
54731,-2.097069,-0.974672,-1.181122,0.238863,0.998175,0.927352,-1.606693,0.164827,-0.534292
54732,-0.022627,-1.329717,-1.652025,-1.613285,0.492977,0.771997,-2.114325,-0.288482,-0.561632
54733,0.529961,-0.031799,-1.38382,0.463496,-0.112017,-1.005337,-1.785765,-0.345029,-0.548419
54734,-0.078237,0.343231,-0.405623,0.072786,-0.165223,-1.032272,-0.998506,-0.298017,-0.518152
54735,0.155594,0.437774,-0.308437,-0.100286,-0.100802,-1.112964,-0.0199,-0.358497,-0.487794
54736,-0.450025,0.153854,-0.352019,1.120271,0.183565,-1.069278,0.844429,-0.283475,-0.460702
54737,-1.045399,-0.470684,-0.415305,0.474117,-0.361975,-1.029677,1.359282,-0.17301,-0.457127
54738,-1.617644,0.275905,0.218132,-0.751331,-0.336599,-0.984599,1.766029,-0.146588,-0.44549
54739,-0.59283,0.594179,0.358522,1.271959,1.752183,-0.477416,1.096744,-0.395708,-0.457156
54740,0.348726,-0.630054,-0.877131,0.183028,0.71187,-0.398468,-0.088922,-0.675482,-0.484825
54741,-0.891499,-0.583638,-1.09461,-1.591904,-0.695657,-0.128416,-0.367388,-0.801977,-0.470957
54742,-1.361804,-1.824511,-1.643942,-1.322476,0.014171,0.455218,-0.385984,-0.804375,-0.470268
54743,-0.664428,-1.48733,-1.633692,0.1456,0.913807,0.819149,-0.091542,-0.764729,-0.454173
54744,0.711096,-1.100209,-1.58408,-2.101855,0.31735,0.750715,-0.327873,-0.911843,-0.459554
54745,-0.185767,-1.087826,-1.597953,-0.301909,-0.012563,-1.054643,-0.154603,-1.009934,-0.438786
54746,-1.154008,-0.853104,-1.582667,-0.742756,-0.638321,-0.993165,-0.178301,-0.93522,-0.430558
54747,1.522468,0.714114,-0.927187,0.154394,0.437594,-0.938938,-0.177302,-0.792725,-0.406132
54748,0.293709,0.44541,-0.382992,0.079548,1.797474,-0.68875,0.639134,-0.491471,-0.337745
54749,-1.291406,0.216105,0.112476,1.452103,0.881004,-0.059986,0.472,-0.387024,-0.329777
54750,-0.297473,0.24546,0.382981,1.95297,0.956424,-0.050589,0.137894,-0.491993,-0.333418
54751,0.674532,0.553763,0.39645,0.767753,0.179974,0.000965,-0.649093,-0.449905,-0.265798
54752,-0.020796,-0.552911,-0.846165,-1.942616,-1.000478,-0.131351,-0.510555,-0.361167,-0.24172
54753,0.496846,-0.247309,-0.973059,1.595038,0.17971,1.018524,-0.523347,-0.082598,-0.215079
54754,-0.138939,-0.55153,-1.152882,-0.110131,-0.268288,-0.903049,-0.967702,0.094436,-0.167882
54755,-0.755727,-1.132349,-1.349861,0.305311,1.015175,-0.807102,-0.127714,0.570786,-0.114732
54756,-1.513348,-1.298446,-1.429785,-0.542153,1.978646,-0.621413,0.260515,0.744943,-0.068105
54757,-1.100984,-1.514998,-1.474338,-1.618506,1.912496,-0.609529,2.02909,1.512038,0.050303
54758,0.512898,-0.971831,-1.543389,1.715598,1.064437,0.001786,2.304888,1.984736,0.173321
54759,-1.293521,-0.579558,-1.425896,1.14677,0.186898,0.027664,2.520701,2.252557,0.229221
54760,-0.445075,0.127423,-0.400143,-0.796383,-0.299696,0.411295,2.412214,2.527745,0.300088
54761,0.510453,0.595293,-0.045369,-0.394208,0.282994,0.750762,1.711272,2.467087,0.280725
54762,-0.567398,0.32882,0.362195,-0.926684,0.294249,0.756235,1.171079,2.573955,0.27757
54763,0.481136,-0.138668,-1.077012,-2.084731,-0.194223,0.791397,0.432341,2.373445,0.220953
54764,-0.378099,-0.948855,-1.274666,-1.134056,-0.513561,-1.00611,0.520439,2.168503,0.163259
54765,-0.580289,-1.519667,-1.503224,0.291994,1.475785,-0.232741,0.111514,1.91732,0.096577
54766,0.150624,-1.023702,-1.536837,1.558718,1.354265,0.066073,-0.782512,1.564411,0.085479
54767,-0.614397,-0.068378,-1.298382,-0.632777,-0.385146,-0.037742,-0.327722,1.492609,0.083153
54768,1.236929,0.463044,-0.835884,-1.329851,-1.081835,-0.00263,0.159256,1.568509,0.097563
54769,1.250877,0.697345,-0.728115,0.643328,0.967923,0.985517,-0.497691,1.432834,0.09538
54770,0.020979,-0.101847,-0.33599,1.155606,1.272555,1.041606,-0.9446,1.052573,0.039587
54771,-0.100577,-0.161143,-0.323065,2.566611,1.131198,1.167341,-1.558991,0.783179,-0.00226
54772,-1.474041,-0.529193,-0.316316,0.224769,-0.51182,-0.943036,-1.308044,0.67539,-0.026639
54773,-0.320589,0.494806,-0.049543,0.674945,1.409953,-0.670038,-1.205917,0.548612,-0.040926
54774,0.574121,0.551038,0.091155,-1.12117,1.562936,-0.639406,0.058248,0.710164,-0.019192
54775,-0.270383,0.245263,0.065542,-0.572767,-0.649655,0.255791,0.354468,0.731738,-0.019902
54776,0.417509,1.252984,0.787865,0.752975,-0.234184,0.46122,0.631223,0.770182,-0.037201
54777,0.832435,-1.037082,-1.460827,1.147464,-0.119847,0.531742,-0.167949,0.597869,-0.08446
54778,0.73014,-0.8398,-1.525055,0.42069,-0.067879,0.54085,-0.667489,0.338658,-0.095707
54779,0.789426,0.416828,-0.682939,0.979635,1.093971,1.050809,-0.803458,0.250483,-0.089418
54780,-0.448815,0.349396,0.071488,2.743894,1.637244,1.263982,-0.889082,0.162568,-0.101601
54781,-1.666453,-0.101256,0.132588,2.119882,1.382531,1.19369,-0.560516,0.180971,-0.077477
54782,-0.092386,0.446932,0.429732,-0.735028,-0.227228,-1.023152,-0.741089,-0.058261,-0.070327
54783,0.757532,1.418164,0.722712,0.440454,1.879412,-0.200385,-0.650545,-0.173999,-0.050975
54784,0.05497,1.305231,0.817008,0.054979,1.037199,1.049615,-1.417069,-0.412476,-0.068731
54785,-0.575247,-0.541692,-1.058785,-0.71679,-0.085258,-1.015294,-1.243808,-0.243702,-0.053933
54786,-1.062893,-0.104236,-1.107351,0.406669,-0.314685,-0.964622,-0.698846,0.022086,0.008088
54787,-0.657389,-0.294748,-1.245013,0.236226,-0.469269,-0.947589,-0.144619,0.366926,0.087478
54788,0.000689,0.023344,-1.083237,-0.63568,-0.258776,-0.779613,-0.010278,0.496314,0.156611
54789,0.417304,0.562844,-0.00552,0.465737,1.008245,-0.58264,0.267344,0.671918,0.197894
54790,-0.069441,0.314299,0.035339,-1.51754,1.932354,-0.296747,1.529573,1.061207,0.296394
54791,-0.252767,0.347858,0.180724,-2.630543,1.335678,-0.351375,1.491091,1.383591,0.337363
54792,0.221074,0.473815,0.263027,1.558829,1.711094,0.183525,1.425677,1.521679,0.35608
54793,-2.794272,-0.510505,-1.172473,0.44266,0.071028,0.635245,1.371193,1.474778,0.375111
54794,1.469527,0.383425,-0.940259,-0.110647,0.282124,0.805955,1.009655,1.345266,0.33398
54795,-0.060929,-0.567747,-1.100027,0.00813,0.862138,1.01463,-0.140053,0.890441,0.279542
54796,-0.00618,-0.801503,-1.149591,-0.376685,1.121369,1.119605,-0.276228,0.606389,0.187362
54797,-0.969024,-0.738839,-1.490127,-0.034416,-0.205403,1.197629,-0.591315,0.229862,0.098258
54798,1.774284,0.124056,-0.248256,1.131661,0.094769,1.275728,0.249943,0.074783,0.035715
54799,-1.382757,-0.482672,-0.340046,-0.72705,0.073795,-1.044911,-0.082336,0.128978,0.005787
54800,-0.497842,-0.452327,-0.066811,-1.944705,1.540727,-0.28307,-0.210077,0.22741,-0.026803
54801,-0.261572,0.197301,0.124188,-2.646791,1.201965,-0.315281,-0.62348,1.038054,0.343716
54802,-1.22732,-0.191244,0.111396,-1.550158,1.314923,-0.19375,-0.684393,1.024323,0.298551
54803,-0.643189,0.059277,0.184037,-0.311167,-0.117518,0.469211,-0.10747,1.066031,0.293044
54804,0.366924,0.561625,0.443073,0.192141,0.984381,1.338652,0.159458,0.958808,0.261698
54805,-1.349625,0.24256,0.466882,-0.512369,0.257734,-0.990823,0.362951,1.060068,0.275004
54806,-1.150783,0.338453,0.493717,0.124857,-0.47018,-1.024285,0.402034,0.665512,0.234695
54807,-0.381189,-0.77294,-1.203399,0.673577,1.864704,-0.282792,-0.144073,0.374595,0.175359
54808,-1.34085,-1.179485,-1.495045,0.187336,1.690878,-0.020526,-0.202886,0.583541,0.171374
54809,-1.358477,-0.161261,-1.208456,1.477492,1.658569,0.433505,-0.04054,0.67918,0.180819
54810,0.701671,0.127773,-0.639653,-0.320666,0.159535,0.287685,0.525351,0.834345,0.216131
54811,-0.879138,-0.287942,-0.247404,-0.175934,0.052024,0.352956,0.514967,0.917824,0.184115
54812,-1.159086,-0.252817,0.207285,-0.315578,-0.111397,0.569881,0.187816,0.690709,0.163884
54813,-0.343672,0.570285,0.607174,-2.733645,0.623082,1.043668,-0.397721,0.544606,0.12974
54814,-1.604742,-0.533266,-1.217852,-0.155673,0.678952,1.340505,-0.472171,0.516755,0.057038
54815,1.325915,-0.370617,-1.266254,-0.03481,-0.094502,1.304002,-1.608134,0.182584,0.000654
54816,0.214784,-0.671639,-1.341423,0.022439,1.051468,-0.875513,-1.758858,0.177588,-0.041745
54817,1.643827,0.657108,-0.920189,-0.385068,0.189504,-1.016927,-1.203983,0.263452,-0.048183
54818,1.065295,0.349784,-0.179389,-0.031003,-0.65786,-0.760524,-0.135526,0.538146,-0.015116
54819,1.124178,0.306155,-0.18844,0.61537,1.291866,-0.358246,0.109894,0.779344,-0.034513
54820,0.2647,-0.189775,0.184038,-0.009396,1.589378,-0.033786,-0.621908,0.672756,-0.114594
54821,-0.678419,0.879155,0.787736,0.841836,1.822416,0.091794,-1.223327,0.58607,-0.161751
54822,-0.06329,1.111706,0.83905,1.109876,0.997119,0.371428,-1.65513,0.548393,-0.231407
54823,-0.461219,1.156038,0.826802,0.773767,0.371149,0.598576,-1.869917,0.568187,-0.263713
54824,-0.698219,-0.387018,-1.14783,-0.570418,-0.013661,0.740993,-1.535268,0.773066,-0.240049
54825,0.190061,-0.257043,-1.186623,-1.846141,-0.199769,0.768523,-1.397731,0.750763,-0.269578
54826,0.517411,0.106454,-0.49633,-2.199699,0.49786,1.051445,-1.766729,0.790516,-0.307728
54827,0.492715,-0.187566,0.135847,-0.083906,0.747492,1.290845,-1.995479,0.558613,-0.35699
54828,-0.28781,0.687581,0.661949,0.477036,0.044556,1.367982,-1.862425,0.568213,-0.401224
54829,-0.587562,-0.449962,-1.039176,-0.689707,-0.176447,1.312894,-1.992485,0.415387,-0.497424
54830,-0.961861,-0.460223,-1.111159,-0.828238,0.844632,-0.879423,-1.914506,0.210474,-0.526015
54831,-1.998444,-0.991087,-1.159129,0.560649,0.114768,-0.986385,-1.938624,-0.168805,-0.544705
54832,-0.422566,-0.298628,-0.969637,1.333334,0.13719,-0.770085,-1.295425,-0.228493,-0.528017
54833,-0.483938,-0.548336,-1.068543,1.484811,1.091063,0.59831,-1.711649,-0.428598,-0.546759
54834,-0.392492,0.436605,-1.111971,0.035608,0.385131,0.522422,-0.109576,-0.252059,-0.478064
54835,-0.109231,1.109047,-0.966159,-0.539762,0.108414,0.594625,0.557961,-0.344232,-0.451229
54836,-0.03308,0.518968,-0.50926,-2.354408,0.154824,0.876328,0.745575,-0.280006,-0.447025
54837,0.303323,0.415518,-0.465012,-0.552955,0.75583,1.167813,1.622525,-0.126554,-0.392067
54838,1.279989,0.470365,-0.104002,-2.323624,0.786638,-0.886361,1.315212,-0.16329,-0.421021
54839,-0.668333,-0.769573,0.015417,0.317862,0.254818,-0.915951,0.335771,-0.425218,-0.462699
54840,-0.531089,-0.137527,0.290874,0.628538,0.350366,-0.856012,-0.880053,-0.738606,-0.491515
54841,-0.782891,0.118987,0.361905,1.953114,0.467755,-0.69964,-0.948718,-0.925019,-0.517314
54842,-0.680687,0.753582,0.61871,0.465602,0.128519,-0.644817,-0.67063,-0.871442,-0.500838
54843,0.463496,-0.112017,-1.005337,0.247006,-0.559447,-0.568962,-0.846116,-0.948086,-0.487768
54844,0.896017,-0.008842,-1.104854,0.711806,-0.286744,-0.504254,-0.583784,-1.072425,-0.456512
54845,-0.827562,-0.467919,-1.237596,1.541601,2.631726,0.76758,-0.381527,-0.996049,-0.462695
54846,-0.70565,-0.320688,-0.981362,0.48471,0.773146,1.30037,-0.294927,-0.891935,-0.428709
54847,-1.119145,1.006116,-0.953142,1.253447,0.852772,1.319477,0.459938,-0.681512,-0.385325
54848,0.446988,1.579043,-0.7493,-0.126138,0.348683,-0.913031,0.615645,-0.392408,-0.318103
54849,0.165423,0.547132,-0.405988,1.394127,0.076174,-0.41329,-0.014307,-0.400164,-0.324957
54850,-1.838259,-0.919572,-0.116201,0.924453,0.872143,-0.110045,-0.185098,-0.40149,-0.317217
54851,-0.103451,0.861815,0.77334,0.155297,2.335953,0.519276,-0.335861,-0.302892,-0.268749
54852,0.844485,0.095755,0.904654,1.595361,2.784254,0.850838,-0.423741,-0.079882,-0.227903
54853,-1.81092,-1.054709,-1.116043,0.236046,0.937947,0.665242,-0.251985,0.297891,-0.15513
54854,0.398929,-0.261926,-0.99547,-1.245695,0.113157,0.547468,-0.407865,0.346689,-0.115382
54855,-1.006036,0.960349,-0.912466,0.176474,0.355714,0.568667,0.071857,0.646417,-0.116268
54856,0.398406,1.706729,-0.442105,-0.26409,0.631905,0.912442,0.337138,0.98483,-0.012334
54857,-0.75703,0.587155,0.75608,-1.373566,0.561248,0.923582,1.329717,1.520819,0.105316
54858,0.090644,0.918025,0.850717,0.873633,0.933801,1.333631,2.067598,2.094042,0.223983
54859,-1.653971,0.117841,0.765832,-2.411878,0.313997,-1.004413,1.661912,2.368115,0.271927
54860,-0.515818,0.146465,-1.048246,1.208724,0.542977,-0.22081,2.13327,2.487367,0.302607
54861,-0.411014,0.118291,-1.059667,0.404999,2.685693,0.755502,1.84159,2.464771,0.287253
54862,0.17728,0.189182,-1.117304,1.198587,2.81293,0.920081,1.777723,2.564851,0.294329
54863,0.087242,1.193937,-0.794609,2.172639,1.78973,0.939007,0.312438,2.377042,0.257266
54864,-1.618506,1.912496,-0.609529,1.391053,1.168071,0.914323,0.77761,2.368158,0.211282
54865,0.136363,1.181205,-0.296142,-0.453842,0.098077,0.641427,0.598342,2.150542,0.172355
54866,2.144697,1.002402,0.064182,0.055617,0.260374,0.704249,-0.104315,1.795064,0.109053
54867,1.14677,0.186898,0.027664,-0.12718,1.023697,1.050231,0.328345,1.724209,0.114315
54868,-0.32952,-0.010188,-0.014193,0.624319,1.278405,1.304088,0.525805,1.782315,0.13573
54869,-1.154853,-0.532466,-0.083667,-1.435971,-1.109974,-0.769819,0.012425,1.328038,0.134254
54870,-0.796383,-0.299696,0.411295,-1.841206,-1.728139,-1.158686,-1.459224,1.052351,0.056004
54871,-0.353541,0.248966,-0.993543,-2.196817,-2.044228,-1.321541,-1.696065,0.737617,0.008358
54872,-0.036303,0.177669,-1.070547,0.432388,-1.028673,-1.619819,-1.651032,0.533484,0.004119
54873,-0.870159,1.578259,-0.449793,-0.032397,0.300473,-1.227494,-0.527413,0.563875,0.007245
54874,0.286886,1.598321,-0.31717,-0.541067,1.006279,-0.586346,0.138052,0.719275,0.024276
54875,0.013059,1.240841,-0.19492,-0.807843,0.768748,-0.587352,0.458309,0.766669,0.006839
54876,0.556834,1.517059,-0.029841,0.302669,0.87197,-0.430796,-0.248299,0.346403,-0.075078
54877,0.014828,-0.390521,0.429149,2.083517,2.012895,0.205076,-0.781435,0.192836,-0.120327
54878,-1.001093,-0.125121,0.641811,2.056375,2.460812,0.420981,-0.726127,0.137838,-0.109469
54879,-0.264179,0.026776,0.683437,1.46846,2.910676,0.870296,-0.355263,0.21122,-0.066285
54880,0.137848,1.174872,1.058234,-0.210996,0.35781,0.691616,-0.423043,0.163549,-0.061393
54881,1.327672,1.318087,1.112842,0.039608,0.559519,0.719967,-0.520417,0.147331,-0.053404
54882,-0.423164,0.008041,0.961581,0.860225,0.933851,0.850325,-0.620625,-0.050736,-0.057308
54883,-0.148191,0.508993,-0.962454,-0.647707,-1.808209,-1.55169,-0.391938,-0.125628,-0.041482
54884,0.003918,0.184705,-1.062976,-0.106186,0.341853,-1.214757,-0.962168,-0.31711,-0.051062
54885,-0.213966,-0.429715,-0.960422,-0.254271,0.371669,-1.075886,-0.253043,-0.277286,-0.007303
54886,-0.391792,-0.748749,-0.938345,0.789451,0.126818,-1.156701,0.057878,-0.050032,0.077994
54887,0.674945,1.409953,-0.670038,-0.781147,0.64714,-0.479827,0.045385,0.359585,0.136658
54888,-0.800461,2.049694,-0.437131,1.358256,1.287386,-0.263652,0.126082,0.42244,0.140775
54889,0.813986,1.635724,-0.13747,-1.334059,1.213079,0.763207,0.308232,0.792521,0.236676
54890,1.271396,0.855033,0.129017,-1.584861,0.765899,0.65909,1.293726,1.051721,0.318169
54891,0.035317,-0.589747,0.206847,-1.978463,0.045913,0.583296,1.114058,1.338973,0.342286
54892,0.752975,-0.234184,0.46122,0.408091,0.208273,0.635671,1.031403,1.563947,0.385543
54893,1.147464,-0.119847,0.531742,-0.148721,0.642019,0.741272,0.654407,1.497878,0.368594
54894,0.42069,-0.067879,0.54085,-0.102972,1.089461,0.824069,-0.233879,1.059912,0.313797
54895,-0.493625,-0.3934,1.062504,-0.004248,1.105603,0.808315,-1.004288,0.830654,0.226406
54896,1.102564,0.780476,-0.887478,-0.740962,0.714508,0.801818,-0.483166,0.534766,0.156724
54897,0.028641,0.356438,-1.048584,0.29614,1.128112,1.009972,0.39465,0.517908,0.128272
54898,-0.352306,-0.482647,-0.97405,2.315163,0.93941,1.223425,0.624581,0.704023,0.113413
54899,-0.500549,-0.473878,-1.003529,-0.342819,-1.292493,-1.53476,0.227469,0.553971,0.033368
54900,0.440454,1.879412,-0.200385,0.291446,-0.523451,-1.488647,-0.226192,0.339041,0.043171
54901,1.043768,1.804172,-0.089725,1.346488,1.453363,-0.412368,-0.820059,0.772026,0.267457
54902,-0.223643,-0.072343,0.696269,0.728581,2.324785,0.269938,-0.320457,0.957769,0.284017
54903,-0.34119,0.013679,0.740099,-1.036511,1.356438,0.672882,0.125458,1.005337,0.274843
54904,-0.428335,1.107317,1.119819,-1.725799,0.131711,0.491724,0.238212,0.914306,0.235688
54905,-1.36927,1.044006,1.0897,-0.176545,0.311733,0.615055,0.478257,0.787942,0.239191
54906,-0.261215,1.167224,1.101845,0.165608,0.740775,0.718094,0.489009,0.536178,0.220985
54907,0.363621,-0.235493,1.154596,-1.509446,0.22173,0.722845,0.58289,0.4655,0.209621
54908,0.624155,0.796494,-0.950711,0.994381,0.698127,1.183546,-0.892317,0.128625,0.13944
54909,0.097498,-0.360187,-0.990333,-1.249522,-1.142224,-0.895134,-0.900664,0.165656,0.13451
54910,0.854443,1.394751,-0.520068,0.593991,-0.943595,-0.990686,0.157791,0.567231,0.18951
54911,1.29539,1.760669,0.075745,-0.568627,-1.437137,-1.501066,0.472222,0.740341,0.176353
54912,1.949334,1.47143,0.224845,-0.689555,-1.227921,-1.504547,0.37937,0.541442,0.127505
54913,0.387614,0.53883,0.185755,-0.310387,-0.199132,-1.324096,0.217156,0.39655,0.138393
54914,0.088434,-0.215132,0.46066,-0.314287,-0.110809,-1.262111,-0.159068,0.268934,0.077354
54915,0.404069,-0.067086,0.623769,0.269109,2.277016,0.715665,-1.651558,0.016131,0.004837
54916,0.175785,0.152301,0.796008,-2.149878,-0.120325,0.427816,-0.91072,0.071639,-0.013496
54917,0.833781,1.167805,1.291981,-1.517945,-0.723032,0.500277,-0.861347,0.146599,-0.040825
54918,-0.034416,-0.205403,1.197629,2.116396,0.986034,0.91982,-0.614074,0.475463,-0.023535
54919,0.35642,-0.152332,1.264798,0.082659,-0.878629,-0.952773,-0.016527,0.542668,-0.004869
54920,-0.460889,0.835284,-0.849289,-0.060219,-0.520389,-1.419846,-1.192807,0.258855,-0.130518
54921,-1.226249,-0.546379,-1.066758,-0.367224,0.408578,-0.970625,-1.551844,0.317906,-0.163493
54922,1.661474,-0.249773,-0.78155,-1.021655,-1.284783,0.360852,-2.080746,0.289396,-0.265519
54923,0.65357,-0.568471,-0.860614,-1.097663,-1.082445,0.35571,-2.218617,0.323119,-0.3004
54924,-0.283494,-0.469808,-0.822233,-0.206931,0.993841,1.085378,-1.694335,0.384706,-0.293339
54925,0.94551,1.203397,-0.486727,0.441251,1.05899,1.233206,-1.944279,0.459349,-0.314343
54926,1.612301,1.362523,0.287713,-0.270883,0.180469,-0.621633,-2.096526,0.391143,-0.362452
54927,-0.714052,-0.291994,0.609532,1.252113,-0.617525,-1.097328,-1.713039,0.494772,-0.370876
54928,-0.115389,0.277622,0.854833,-0.120744,-0.086761,-1.430329,-1.665729,0.422813,-0.434682
54929,-1.317572,0.463611,0.929236,-0.268338,2.172405,0.44107,-1.150013,0.320246,-0.469855
54930,-1.204116,0.740702,1.036772,-0.287318,0.507403,1.189071,-2.080092,0.118982,-0.54419
54931,0.396958,1.164378,1.330601,0.138659,-0.088702,-0.681309,-1.897508,-0.32063,-0.585965
54932,0.633458,0.982362,1.359962,0.040519,-0.759099,-1.059271,-0.875234,-0.37636,-0.542733
54933,-0.08182,1.057351,-0.873229,0.166477,-0.48925,-1.097885,-0.407958,-0.441955,-0.485078
54934,-0.701154,-0.193807,-1.031785,-1.310341,-0.429407,-1.523169,0.17702,-0.458835,-0.445451
54935,0.058011,-0.641879,-0.804096,0.997292,-0.507006,-1.494094,-0.110325,-0.546096,-0.451159
54936,-0.451636,-0.500178,-0.778438,0.832548,1.155246,-0.672088,0.649699,-0.40977,-0.398232
54937,0.28885,0.505964,-0.547753,0.089428,1.18714,-0.616627,0.729345,-0.319063,-0.400564
54938,1.624833,2.073142,0.185404,0.492612,1.972719,-0.067718,0.663059,-0.220729,-0.399236
54939,2.225842,2.160177,0.356686,-0.295449,1.764218,0.267512,-0.360332,-0.531693,-0.4688
54940,2.522459,2.244145,0.469018,-1.338716,0.187521,0.963743,-1.235981,-0.927662,-0.522195
54941,1.154328,1.229995,0.347288,0.493677,-0.565063,-1.190662,-1.472424,-1.210413,-0.568297
54942,0.110351,1.035352,1.34793,0.197516,-0.771502,-1.335865,-0.721417,-1.009929,-0.545839
54943,-0.155673,0.678952,1.340505,-0.500867,-0.792402,-1.429015,-0.659372,-1.049555,-0.51163
54944,-0.793835,0.678605,-0.809909,-0.018942,-0.602648,-1.562682,-0.200438,-0.913184,-0.469027
54945,-0.424778,0.986873,-0.854577,0.600851,-0.549772,-1.498286,0.864872,-0.71691,-0.436177
54946,1.300656,-0.170017,-0.853408,0.38101,-0.433342,-1.55854,0.458078,-0.684386,-0.388642
54947,0.934079,-0.038398,-0.784472,-1.048898,-0.448358,-1.525787,0.553963,-0.40404,-0.342662
54948,0.01835,0.612937,-0.531911,-1.067616,-0.442102,-1.487633,0.465676,-0.182014,-0.314471
54949,1.11549,1.948588,0.137656,-0.504209,-0.164514,-1.263157,0.110804,-0.22607,-0.306569
54950,2.084735,1.458003,0.496518,-0.645584,1.133197,-0.569361,-0.112506,-0.225713,-0.299532
54951,0.809977,0.801899,0.372763,-0.034255,1.727779,0.04235,0.244426,-0.009931,-0.244297
54952,-0.083906,0.747492,1.290845,-0.044927,0.280729,0.207052,-0.083308,-0.008643,-0.19815
54953,-0.39593,-0.09646,1.345681,-0.306414,-1.025236,0.356038,0.196344,0.458442,-0.117728
54954,-1.202822,0.913316,-0.833943,1.236744,-0.006607,0.621247,0.470357,0.513881,-0.051866
54955,-0.723228,0.797569,-0.891365,0.53608,0.690821,0.957144,0.427711,1.040465,-0.065291
54956,-0.799386,0.614854,-0.94647,-1.194657,0.135508,1.099683,1.122932,1.25613,0.077507
54957,-0.528813,0.192233,-1.019336,-1.326584,-0.657706,-1.164094,1.101611,1.586197,0.148345
54958,1.37999,0.106412,-0.826949,-0.467653,-0.362173,-1.548634,1.467861,1.917027,0.205195
54959,0.447097,-0.031908,-0.689829,0.28962,-0.09329,-1.376057,1.520726,2.269082,0.261699
54960,-0.180925,-0.018404,-0.572323,0.347724,1.07705,-0.830369,1.522534,2.353603,0.273751
54961,-0.106894,1.045086,-0.264074,-0.403774,1.422298,-0.213223,1.749374,2.460776,0.30028
54962,-0.237377,1.434496,-0.13214,-1.044057,-1.149259,0.044082,1.014115,2.43168,0.254359
54963,-0.202169,1.474341,-0.038492,0.091831,-0.579536,0.524963,0.593603,2.34685,0.245333
54964,0.210291,1.721972,0.107631,1.173437,0.940771,0.791375,0.903398,2.37051,0.246508
54965,1.74647,2.356284,0.583683,0.289935,0.575761,1.025401,0.680601,2.091622,0.211636
54966,-0.882532,-0.032904,0.70601,-1.001084,0.177368,1.120102,1.394253,2.29291,0.205119
54967,-1.23896,0.570691,0.985974,-0.392084,0.19596,1.168665,0.427666,2.025851,0.183012
54968,-0.865747,0.685943,1.028081,-0.06929,0.407479,1.195079,0.617968,1.948592,0.181059
54969,0.707485,0.345826,1.439521,1.851505,-0.226188,-1.369618,-0.022298,1.627673,0.13849
54970,0.193426,0.017769,1.430318,0.125557,-0.443612,-1.494618,-1.270479,1.022408,0.106049
54971,0.628538,0.350366,-0.856012,-0.307849,-0.753309,-1.586846,-1.021793,0.823711,0.058353
54972,0.711806,-0.286744,-0.504254,0.439698,0.746344,-1.085344,-0.65089,0.823662,0.082799
54973,1.173806,2.095932,0.206406,-0.315811,0.986067,-0.935969,-0.406262,0.691241,0.043268
54974,1.541601,2.631726,0.76758,-1.267322,-0.351639,-0.139212,0.107732,0.681064,0.031384
54975,1.251701,0.940527,0.69401,1.958856,0.510909,0.711681,0.350159,0.547526,-0.035778
54976,-2.175854,0.381664,0.891045,0.785619,1.038031,0.992692,-0.40219,0.263554,-0.094664
54977,-1.631009,0.900674,-0.913406,0.059874,0.718852,1.017594,0.289975,0.231562,-0.109796
54978,1.922153,0.655248,-0.628503,-0.213217,-0.50575,-1.219991,0.155034,0.138007,-0.13449
54979,-0.472943,-0.563284,-0.517229,-0.502357,-0.366901,-1.276522,0.559955,0.18068,-0.045016
54980,1.394127,0.076174,-0.41329,-0.190152,-0.24271,-1.289687,0.254082,0.146058,-0.034855
54981,-0.338024,0.155129,0.642015,1.186797,-0.340569,-1.375108,-0.280719,0.051723,-0.041799
54982,-0.26409,0.631905,0.912442,-0.280223,-0.735196,-1.575993,0.142523,0.026524,-0.02611
54983,-0.70088,0.752863,0.984716,-0.111629,0.373815,-1.215495,0.406296,-0.033179,-0.02135
54984,0.009687,0.127162,1.549009,0.041057,0.597266,-1.150341,0.379831,-0.157985,-0.005141
54985,-1.359705,0.993549,-0.921664,-0.39462,0.699979,-0.975434,0.411485,0.212147,0.099654
54986,-1.619869,0.300296,-0.984399,-0.583721,0.991094,-0.627453,0.867939,0.500928,0.138298
54987,1.371877,1.033755,-0.869591,-0.957986,-1.658229,-0.001196,0.499452,0.53763,0.156727
54988,0.171241,0.541478,-0.867653,0.472432,0.804878,0.704494,0.526275,0.501397,0.207517
54989,1.592507,0.658765,-0.535447,-0.524259,-0.214261,-0.689503,0.590049,0.825283,0.301617
54990,1.697339,0.613165,-0.247271,-1.659663,-0.657311,-0.89177,0.957934,1.257956,0.330677
54991,0.781948,0.727513,-0.057275,0.373985,-0.294684,-1.405671,0.928312,1.426782,0.352714
54992,1.198587,2.81293,0.920081,-0.48559,0.32983,-1.082606,0.948677,1.605573,0.390642
54993,0.826127,2.008826,0.892747,-1.378215,-0.950822,0.243488,-0.067329,1.591057,0.344276
54994,-1.040571,0.152226,0.630323,-0.867799,-0.173923,0.462175,-0.367052,1.215266,0.329914
54995,0.055617,0.260374,0.704249,0.06776,0.995334,0.87145,-0.765154,0.806084,0.238996
