id,z1,z2,z3,z4,z5,z6,z7,z8,z9
4690,1.063249,0.959675,-0.975383,-0.543217,-1.019519,-1.404166,0.224558,-1.508706,0.119101
4691,-2.418815,2.19553,1.62858,-1.102339,-0.136003,-0.226442,0.425958,-1.815525,-0.136076
4692,1.834907,0.169274,0.86276,-1.075644,0.300055,-0.927481,-0.01628,-2.547868,-0.327334
4693,0.122038,0.518319,-0.985383,-1.021403,0.677273,-0.842998,0.9268,-2.221638,-0.266553
4694,0.499175,-0.031315,-1.042018,0.882601,1.51145,-0.748188,0.334327,-2.239495,-0.237873
4695,0.326416,0.878427,1.758689,0.788997,1.326695,-0.804758,0.518929,-1.528081,-0.204095
4696,-0.861988,0.204344,0.536567,-0.145903,0.486308,-0.892246,1.18851,-1.174515,-0.07818
4697,-0.262173,0.111629,0.300281,-0.338117,0.7613,-1.15469,-0.237217,-1.533859,-0.088478
4698,-0.581717,0.116515,-0.902945,0.645277,0.278946,-0.36373,-0.360472,-1.709034,-0.279019
4699,-0.282726,1.127444,1.665674,2.223385,1.745082,-0.1266,0.154565,-1.80682,-0.315837
4700,1.582546,-0.179535,1.714272,0.427995,0.983507,-0.254651,0.444527,-1.398413,-0.25932
4701,-0.061918,-0.926535,-1.591341,0.274076,0.847821,-0.423242,-0.091593,-1.205736,-0.105066
4702,-0.874693,-1.767878,-1.985802,0.166517,-0.303694,-0.143034,-0.22644,-0.991835,-0.082619
4703,0.520056,-1.991497,-2.227093,1.635882,0.353906,-0.381421,0.04256,-0.258762,0.070104
4704,-0.069887,-1.253008,-1.425831,-1.036665,-1.04144,-1.191647,0.980444,0.204706,0.24522
4705,0.036467,-1.258576,-1.848748,1.638595,0.916158,0.016494,0.536603,0.008107,1.278645
4706,-0.639864,-0.709988,-2.485911,0.816752,-0.539644,-0.553759,-0.989137,-0.73947,1.243201
4707,-1.014768,-0.302756,-1.19064,-2.145805,-0.899289,-0.996257,-0.067768,-0.870931,1.324094
4708,0.118587,-0.743021,-2.052724,0.125589,1.341089,-0.374994,-0.598414,-0.993859,1.23566
4709,0.374174,-0.06679,-1.82135,0.673627,-0.053199,-0.526172,-1.063707,-0.932364,1.228079
4710,0.221156,0.493537,-1.401178,0.589201,0.213618,-0.30849,-0.129192,-0.106942,1.455247
4711,-1.397857,-1.399958,-2.100805,0.247681,0.715878,-0.243563,0.936052,0.46977,1.587603
4712,0.420036,0.01474,-1.488739,0.923476,1.996022,-0.269151,1.756539,1.040774,1.762407
4713,-0.170348,-1.54222,-2.21914,-1.30976,-1.44061,-1.514414,0.485586,0.692408,1.757048
4714,-0.238263,-0.608418,-2.011145,0.315777,-0.131149,-0.420853,-1.693744,0.324213,1.722988
4715,-0.263657,-0.923836,-1.888439,1.081512,0.252452,-0.512989,-1.083208,0.404029,1.747453
4716,-2.36343,-0.806588,-1.273554,0.165193,0.884729,-0.70125,-0.635884,0.392051,1.7987
4717,0.673961,-0.279718,-2.01197,0.650186,0.268742,-1.163163,-0.542789,0.221316,1.823745
4718,-0.165394,-1.148768,-2.178657,-1.477359,-0.450167,-0.784742,1.076203,0.017128,1.778649
4719,0.650765,1.170082,-1.348397,-0.360381,-0.092215,-0.737044,1.155671,-0.402576,1.379023
4720,0.052369,-0.022906,-2.275961,-0.769146,-0.555535,-0.964433,0.067726,-1.027508,1.037719
4721,-1.287432,-0.966298,-2.015691,2.106939,-0.473693,-1.190912,0.439689,-1.029937,0.64741
4722,-0.4439,0.325973,-1.829716,1.073379,0.133942,-0.603007,-0.237715,-1.688489,0.121037
4723,-0.673129,-0.309286,-1.441373,-1.359814,-0.537138,-0.973612,-0.68082,-2.21173,-0.083013
4724,-0.042021,-0.011224,-1.47515,1.261028,-0.440547,-1.206801,-1.009009,-2.747516,-0.300452
4725,-0.443735,0.186707,-1.770039,1.457697,0.747106,-0.827979,0.29803,-2.222118,-0.226023
4726,0.058602,-0.766653,-1.615135,-0.852653,-1.355326,-1.391754,1.016923,-1.795939,-0.169545
4727,-1.673588,0.633639,-0.89598,-0.162031,-0.949563,-1.331698,0.920489,-1.47844,-0.121188
4728,1.229008,-0.557764,-1.190973,-0.093424,0.925273,-1.196695,2.140815,-0.380768,0.031856
4729,-0.04574,-0.904587,-1.254692,0.254768,0.130337,-1.213118,0.669868,-0.781335,-0.043708
4730,0.210109,-1.414039,-1.309953,-0.217266,-0.305851,-1.274034,-1.411418,-1.760878,-0.359774
4731,1.048366,0.198578,-0.859744,-0.057644,-0.306537,-1.309572,-4.5E-05,-1.202862,-0.33163
4732,1.041515,0.398541,-0.858301,-1.075188,-0.112911,-0.939124,0.055994,-0.954506,-0.312977
4733,-0.370992,-0.048861,-1.082857,-0.23278,0.694569,-0.785582,0.551458,-0.487667,-0.229764
4734,-1.343938,-0.866715,-1.346604,-0.326916,-0.962467,-1.453713,-0.118885,-0.587999,-0.114916
4735,0.039863,-0.171606,-1.256602,0.020198,-0.680004,-1.025776,-1.312704,-0.605924,0.028749
4736,1.44236,-0.493104,-1.047105,-0.278521,-0.378087,-0.780924,-1.472353,-0.5729,0.048434
4737,0.985915,-0.76333,-0.62709,-0.834444,-0.480753,-0.821627,0.372476,0.493247,1.345225
4738,-0.281156,-0.066586,-1.073306,-0.385595,0.014255,-0.742268,-0.487925,-0.469125,1.25511
4739,-0.322319,0.386142,-1.467626,-1.50197,-0.476815,-1.049074,0.415413,-0.506785,1.321754
4740,0.990013,0.513581,-0.99763,1.213768,-0.403627,-0.637136,-0.172166,-0.510821,1.249159
4741,0.267296,0.369693,-0.663067,1.011151,-0.213173,-0.794829,-1.0277,-0.761551,1.222145
4742,-0.131105,-0.097896,-1.134911,-0.857684,-0.176522,-0.735018,-0.71991,-0.251237,1.442015
4743,-1.385134,0.436316,-1.020892,-0.214247,-1.137049,-1.220723,0.628363,1.162133,1.699688
4744,-0.463274,-0.224154,-0.778892,-2.512185,-1.395495,-1.224762,0.427486,1.059965,1.788666
4745,0.499807,-0.438506,-0.446087,0.490629,0.209899,-0.87465,-0.466757,0.588249,1.692302
4746,0.763251,0.455319,-0.632482,1.0796,0.66354,-0.882738,0.251593,0.830688,1.730867
4747,0.828094,-0.344658,-0.883015,0.372966,-0.124944,-0.980173,-0.770898,0.260928,1.733851
4748,0.073455,1.18694,-1.153707,-0.24987,-0.117735,-0.233448,-0.95179,0.00697,1.70093
4749,1.43266,0.404808,-0.90419,-1.15649,-0.79343,-0.586113,0.270168,0.29021,1.741394
4750,1.02208,1.305463,-0.646416,-2.536266,-0.899959,-1.218881,1.051164,0.314212,1.726244
4751,1.375498,0.955532,-0.402691,0.141998,0.512021,-0.93166,1.266681,0.143519,1.382786
4752,2.09984,0.363934,-0.31774,-1.150967,-1.207263,-0.592166,1.014815,0.130702,1.187008
4753,-0.874454,1.106491,-0.480729,0.510026,0.883273,-0.896498,-0.180371,-0.75717,0.580018
4754,1.509223,0.201835,-1.176747,-1.341751,-0.743604,-1.630847,0.170012,-1.484074,0.360406
4755,-1.377579,-0.153523,-0.814632,0.360995,0.20082,-0.936459,-0.563204,-1.781204,-0.085033
4756,-0.543217,0.278946,-0.113115,-0.402659,0.396707,-1.000381,1.279895,-1.551279,-0.057912
4757,1.624376,0.983507,-0.173734,-0.536404,-0.968849,-0.548477,0.510417,-2.066297,-0.132518
4758,1.171411,0.275934,-0.308363,0.291651,-0.260278,-0.417817,0.580198,-1.397278,-0.119169
4759,-0.412979,1.01793,-0.797703,0.265985,0.712644,-1.557016,0.559765,-0.901235,-0.093728
4760,1.841022,0.729903,-0.237628,0.590936,0.512012,-1.402614,0.635374,-0.471406,0.016487
4761,0.686873,0.701839,-0.626506,-0.696223,1.211344,-0.781679,0.179254,-0.668805,-0.119412
4762,-0.145903,-0.548692,0.03942,1.262467,1.176355,-0.751233,-0.213592,-1.039551,-0.3043
4763,1.064162,-1.04144,-0.119742,1.325128,1.090832,-1.602193,-0.037551,-1.146515,-0.373925
4764,-0.508082,-1.877049,-0.202389,0.953745,1.10523,-1.446981,1.228665,-0.541563,-0.318408
4765,0.605986,-0.601538,-0.230054,-0.548079,1.470114,-0.543379,1.166984,0.092125,-0.203087
4766,0.58636,-1.185804,-0.220776,-0.288556,1.503299,-0.575626,0.332662,-0.088113,-0.092859
4767,2.223385,-1.403893,-0.752072,0.381228,-0.108598,-0.902362,1.073734,-0.111374,0.118061
4768,-0.778762,0.213618,-1.68005,1.288171,-0.675955,-0.738306,-0.969199,-0.432355,0.141841
4769,-0.255555,-0.07531,-0.012778,0.31993,0.796582,-0.933907,-0.874985,-0.007519,1.27242
4770,-0.053529,-1.44061,-0.051631,-0.694057,0.820912,-1.225645,-1.363281,-0.508014,1.152143
4771,0.261592,-0.618702,-0.156664,0.952419,0.374636,-0.953684,-1.597455,-0.842697,1.100301
4772,0.827642,0.044138,-0.484791,0.734366,1.122195,-0.601529,-1.326586,-0.721408,1.050517
4773,0.148928,-0.562295,-0.697552,1.058525,-0.410191,-0.884361,-0.940157,-0.596264,1.222207
4774,-0.672277,1.15647,-0.906487,0.657539,-0.070748,-0.728581,-0.509264,0.019024,1.401468
4775,-0.599121,-0.57448,-0.433899,0.728592,1.008463,-0.523503,0.76772,0.706727,1.59102
4776,-0.478818,-0.514397,-0.753319,0.192301,0.72113,-0.581399,0.62393,1.165843,1.742414
4777,0.822219,-0.714093,-1.286743,0.290011,-0.574297,-0.868216,0.559312,0.986129,1.728996
4778,1.96641,0.622735,-0.612019,-0.710686,0.09387,-0.429203,0.347249,0.823969,1.700372
4779,-1.70279,-0.319013,-0.550825,-0.630913,0.136862,-1.539349,-0.068203,0.556337,1.73268
4780,-0.769146,0.261774,-0.964433,-0.459051,-0.062975,-1.233743,0.083381,0.37247,1.7174
4781,-0.112043,-0.169444,-0.810505,0.849036,0.027755,-1.065498,1.147767,0.684902,1.773429
4782,0.106431,-0.632709,-1.494832,0.161654,0.685464,-0.218678,2.893876,1.565755,1.812849
4783,1.218564,0.186898,-0.316368,-1.214826,-0.174331,-1.558425,0.088991,0.992635,1.617698
4784,0.592339,-0.044495,-0.489883,-1.076215,-0.421698,-1.263209,-0.82588,-0.194314,1.127103
4785,-0.775157,-1.104855,-0.574572,0.553326,0.98305,-0.444469,-0.154887,-0.539885,0.780745
4786,1.069357,-0.934994,-0.733366,0.558035,1.235477,-0.365834,0.074734,-0.880981,0.354378
4787,-0.971823,1.259826,-0.64537,-1.085301,-0.685616,-0.40072,0.047242,-1.378466,0.057404
4788,-0.646654,0.185488,-1.550719,-0.506891,-0.401079,-1.319547,0.522963,-1.242051,-0.02164
4789,1.745384,-0.23357,-1.479329,0.908116,-0.499835,-1.246623,0.766012,-1.078299,-0.076767
4790,1.960334,-0.771225,-1.567044,0.710208,0.734721,-0.521336,-0.582292,-1.476166,-0.141472
4791,-1.878487,-1.098698,-0.708574,0.82294,1.001177,-0.302508,0.366923,-0.620031,-0.017998
4792,-0.325503,1.156252,-1.199264,-0.180678,0.256166,-0.467282,-0.227216,-0.317054,-0.02399
4793,1.425228,-1.221147,-1.714586,0.128578,0.088403,-0.144526,1.665696,0.140629,-0.076928
4794,1.092532,-1.693479,-1.709929,-1.384321,-0.903339,-0.336117,2.154544,0.010515,0.007108
4795,-0.335651,1.493812,-1.118735,0.262137,-0.118106,-0.072122,0.769563,0.136814,-0.052601
4796,-0.416384,1.187345,-1.319179,1.364222,0.607768,-1.137273,1.019685,0.138565,-0.079476
4797,-0.924597,0.173425,-1.26365,0.181814,0.76452,-0.215793,1.475323,0.476844,-0.071573
4798,-0.027857,0.33013,-1.883509,1.815802,2.126705,0.005278,-0.278082,-0.175077,-0.132893
4799,-0.521491,-0.532389,-1.039926,0.094853,0.128327,-0.201312,0.317815,0.146997,-0.063519
4800,1.29384,-1.195519,-0.688863,-0.837053,-0.076019,-1.25996,-0.042745,-0.237813,0.063512
4801,0.027695,-0.480753,-0.693995,0.521821,-0.558469,-0.943545,-1.01717,-0.513358,1.050301
4802,-1.067781,-0.374565,-0.779201,-0.190194,-0.437169,-0.079189,-1.905702,-1.073227,1.010575
4803,2.108058,-0.850717,-0.837211,0.910073,-0.797424,-1.227667,-2.210401,-1.557117,0.86477
4804,-0.600446,-0.648295,-1.224762,0.697806,0.043804,-0.799081,-1.720512,-1.122442,0.817993
4805,-0.098241,0.119531,-1.00474,-0.62309,0.091487,0.152741,-1.836587,-1.069684,0.926442
4806,-1.412849,0.703518,-0.976567,1.26346,-0.02746,-0.774296,0.077733,-0.561743,1.212451
4807,-0.272614,0.575883,-0.554951,2.194782,0.246869,-0.632105,0.453361,-0.182103,1.512317
4808,-1.013393,-0.9964,-1.218881,-0.168784,0.096244,-0.050649,-0.076405,0.480655,1.596597
4809,-0.647985,0.57555,-0.157929,-1.718822,-0.892618,-0.843532,-0.999794,0.576186,1.55227
4810,-0.24987,-0.913372,-1.409605,0.458468,1.158672,0.288543,-1.21926,0.239329,1.468359
4811,-1.014458,0.425385,-0.896498,0.074985,0.610692,0.282505,-0.923833,-0.096799,1.55227
4812,0.138071,-0.613234,-1.336415,0.339079,-0.277263,0.015359,0.923832,0.487553,1.676768
4813,-0.160433,-0.508776,-1.047587,0.533078,-0.149239,0.147854,2.098163,1.77723,1.813801
4814,-0.110953,-0.529247,-0.877201,0.629147,0.797668,-0.311986,1.5229,1.530925,1.739777
4815,-0.49343,-0.673516,-0.805068,1.10012,0.972819,-0.32892,0.979418,1.499366,1.556355
4816,-0.651378,-0.914124,-0.457774,0.486925,0.862613,-0.305191,-0.527468,0.139367,1.057268
4817,0.00655,-0.462253,-0.575626,-0.255686,0.68076,0.167109,1.145881,-0.085062,0.9567
4818,-1.357449,-0.407274,-0.680387,0.65083,0.834916,0.2907,1.100594,-0.234673,0.546502
4819,-0.464344,0.757137,-1.21177,0.443992,-0.306415,0.242235,-1.91894,-1.26301,0.10201
4820,0.738745,1.501682,-0.697386,-0.251121,1.075798,-0.153174,-0.212151,-1.247077,0.007219
4821,-1.08417,1.516767,-0.943373,0.977013,0.295826,-0.337025,0.144928,-1.071828,-0.090883
4822,-0.286709,-0.706552,-1.014175,0.873992,1.493837,0.606508,1.133729,-0.662886,-0.053636
4823,1.262467,-1.124247,-0.555058,-0.224852,-0.455263,0.395096,1.406366,0.038898,0.030587
4824,-0.772626,1.10523,-0.826426,-0.296292,0.988061,0.232287,0.113813,0.150036,0.030771
4825,0.608262,0.562155,-0.879711,-0.303471,1.428205,-0.173143,1.099763,0.442492,0.048137
4826,0.013939,1.503299,-0.429203,0.132797,-0.059062,0.488389,2.43586,0.800128,0.152754
4827,-1.139657,-1.11959,-1.539349,-0.60678,0.268341,0.393626,0.747022,0.637225,0.10858
4828,0.953745,-0.979566,-0.830972,-1.025684,0.210127,0.285244,1.265724,0.893101,0.169226
4829,0.843373,-0.834601,-0.51803,-0.946789,0.098019,0.273287,1.356829,0.992839,0.150168
4830,0.718999,0.374069,-0.572171,-0.935118,-0.047115,0.061993,1.384088,1.217274,0.285479
4831,1.137459,1.186875,-1.527338,0.610504,-0.00771,0.14779,-0.11759,0.185834,0.118811
4832,1.519899,0.990688,-1.198398,1.391832,-0.266976,0.406005,0.816259,0.236958,0.191688
4833,0.967576,-0.195325,-1.126203,-0.176142,-0.132886,0.534274,-0.315783,-0.637619,0.946703
4834,-0.694057,-1.763352,-0.619343,-0.904045,-0.054193,0.460536,-1.139935,-1.544884,0.700225
4835,0.649999,0.271414,-0.456886,0.543182,0.677892,-0.136017,-1.251333,-1.740675,0.572824
4836,-0.019761,0.667967,-0.144526,0.380131,0.432623,0.400595,0.550636,-1.096342,0.755739
4837,-0.067995,-0.247771,-1.159086,-0.486886,-0.568737,0.323676,-0.870412,-1.23144,0.801369
4838,-1.730087,-0.513484,-1.492374,0.530868,-0.257265,0.529463,0.081562,-0.46701,1.046295
4839,0.061074,0.027755,-0.246799,-0.670756,-0.244485,0.444848,1.339528,0.364341,1.391143
4840,-0.088268,0.394904,-1.505136,0.507607,-0.235154,0.364648,1.15753,0.664152,1.58382
4841,-0.819095,1.201524,-0.412335,-0.668376,1.293474,0.196901,-0.329636,0.294764,1.530688
4842,0.30519,0.096713,-0.448714,0.909416,0.05664,0.459359,-0.126781,0.114791,1.4208
4843,-0.355071,-0.630338,-0.201312,1.485951,1.165462,0.694749,-0.415611,0.088353,1.425186
4844,0.368353,-0.367996,-1.387034,1.155427,0.163235,0.338545,0.279036,0.936952,1.546929
4845,-0.041424,-0.421698,-0.778378,0.230967,-0.029452,0.481672,0.451586,1.334165,1.60437
4846,0.3877,0.596182,-0.186355,-1.054588,0.748249,0.513941,1.343806,2.009601,1.703687
4847,0.82294,-0.448861,0.019687,0.695439,-0.246401,0.384591,1.127851,1.476585,1.583346
4848,-0.141711,-0.997909,-0.222853,-1.592966,-1.744804,-0.402341,0.923101,0.829005,1.235862
4849,0.334097,-1.3924,-0.188953,0.902357,0.249918,-0.268088,0.931369,0.664728,1.040832
4850,-0.044731,-0.865072,0.204604,0.053551,0.56537,0.480937,0.361146,0.235663,0.673366
4851,1.774516,0.19872,-1.078182,0.489841,0.75691,0.080665,-1.215758,-0.648618,0.237291
4852,1.262076,-0.529731,-1.015835,-1.218867,-0.539062,-1.766279,0.521061,-0.923871,0.142889
4853,1.282006,0.974843,-0.468032,-0.503505,-0.630851,-1.420233,0.261148,-0.592587,0.043696
4854,-0.536594,-0.939559,0.166122,0.677203,-0.490664,-1.84832,0.284606,-0.219084,-0.037599
4855,-0.499567,-0.645839,0.272688,-0.351568,0.137922,-1.326811,1.019984,0.710498,0.094358
4856,0.076092,-0.02746,-1.339334,0.039245,1.488415,0.124487,-0.529113,0.510644,0.055196
4857,0.521821,0.675632,-1.227667,-0.588337,-0.77653,-1.547875,0.567385,0.895435,0.144653
4858,1.071715,1.109011,-0.9027,0.07569,0.500675,-1.348784,1.416835,1.034478,0.149188
4859,0.167797,1.191179,0.067819,-0.637876,0.309332,-1.3099,1.173158,1.471861,0.341778
4860,1.540914,1.089657,-0.43631,-0.511437,-0.916666,-1.365226,0.093229,1.225199,0.357521
4861,2.221812,0.389335,0.086698,-0.823093,-1.473806,-1.580557,1.271642,1.516004,0.419287
4862,0.483345,0.412029,-0.679398,0.523725,-1.833181,-1.897743,0.335091,1.045239,0.286137
4863,-0.373327,0.426443,-0.026645,0.199864,-1.836505,-2.008967,0.794312,0.885267,0.263715
4864,-0.873393,0.63234,-0.351732,0.915302,-1.138342,-1.693869,-0.843288,0.319994,0.135119
4865,-0.081664,0.600967,-0.044875,0.347334,-1.673656,-1.956421,-1.450005,-1.709672,0.502111
4866,0.321598,0.867854,0.154457,-0.060845,-1.106379,-2.106261,-1.336142,-1.993589,0.562749
4867,2.373169,1.069478,0.240024,-1.052685,-1.433272,-1.836897,-1.10776,-2.062103,0.49021
4868,-1.718822,0.750706,0.401217,-0.155136,-1.581203,-1.691179,1.271897,-0.651051,0.857686
4869,-0.255442,1.493837,-0.1082,-0.444837,-0.028626,-0.277045,0.098109,-0.699337,0.879112
4870,-0.251121,0.988061,-0.144685,0.900935,1.311397,-0.285913,-0.230115,-0.714918,1.030728
4871,0.538084,0.61441,-0.153174,2.343794,2.170094,-0.511909,-0.190496,-0.165805,1.265513
4872,0.850175,0.08711,0.568869,-0.073203,-0.044033,-1.499145,-0.462944,-0.02588,1.325503
4873,0.554304,0.871475,0.606508,0.438211,-0.084001,-1.551891,-0.3179,0.310599,1.420574
4874,0.230062,-0.298218,0.518866,1.286216,0.553561,-1.702524,-0.460154,0.128523,1.397154
4875,-0.329838,0.912823,0.395096,1.604135,-1.025085,-1.717078,-0.176774,0.135,1.41181
4876,-1.02847,0.697312,0.317291,-0.046873,0.337102,-1.747767,-0.580194,0.194487,1.404826
4877,2.418538,0.79329,0.226399,-0.704557,0.059645,-0.517145,1.492189,1.676501,1.653626
4878,1.423199,0.696983,0.109587,0.390111,2.352104,-0.127699,-0.432362,1.644253,1.583903
4879,0.427817,-0.721012,0.229357,-0.741091,-0.010198,-1.104195,-0.709049,1.376885,1.339022
4880,0.431621,1.27821,0.587623,-0.360108,-0.077069,-1.570218,1.082299,1.329122,1.325303
4881,-0.762358,-0.158442,0.420289,0.243148,0.781812,-0.416939,0.297288,0.859226,1.144095
4882,1.153672,-0.52398,0.420806,0.32695,1.042445,-1.236542,0.68688,0.146379,0.978218
4883,0.951043,-0.180747,-0.285487,-0.514995,1.211089,-0.766706,-0.389643,-0.815771,0.425728
4884,0.093221,-1.378282,-0.136017,-0.200772,0.063329,-0.274267,-1.394772,-1.288199,0.167485
4885,0.181281,1.261442,0.397228,-1.152786,-0.450292,-0.337023,-0.77956,-1.075835,0.041912
4886,1.571,1.762745,0.330614,-1.00051,0.589235,-0.817519,-0.449032,-0.360658,0.001978
4887,-1.968333,0.597873,0.269628,-1.631353,-0.52989,-0.564509,-0.758356,-0.251424,0.01669
4888,-2.20799,-0.296533,0.033433,-0.844159,0.168573,-0.702773,-1.042916,0.363525,0.088394
4889,0.334844,0.289841,0.380438,0.468673,0.808302,-0.521438,-0.042527,0.954751,0.235557
4890,1.554141,-0.7565,0.404761,-0.483241,-0.515074,-1.026393,0.7246,1.163368,0.280745
4891,-0.726174,2.062945,0.706737,-0.460889,-0.28416,-0.526473,0.417186,0.987636,0.419419
4892,0.150543,1.15124,0.338545,0.269006,-0.88793,-0.663219,-1.058095,0.928389,0.397577
4893,1.485951,-0.009103,0.125665,0.448682,-0.612999,-0.685233,-0.273864,1.018084,0.422138
4894,1.609833,0.230905,0.123201,-1.740944,-0.621592,-0.926973,-0.219851,0.868016,0.354569
4895,-1.460467,2.183797,0.470555,-1.222056,-0.897856,-0.982323,1.745199,1.272268,0.331402
4896,-0.623964,-0.009886,0.359692,-1.600701,-1.477782,-0.805273,-0.226904,0.798631,0.263536
4897,0.078683,-0.035332,0.251789,0.679018,-0.178228,-0.509854,-0.019516,-0.885057,0.493808
4898,0.902357,0.259811,-0.449818,-0.637814,0.077651,-0.621156,-0.883027,-1.219661,0.436294
4899,0.053551,-1.577317,0.480937,-0.551078,0.030298,-0.825556,-0.870629,-1.849891,0.410859
4900,-0.009767,-0.428442,0.908586,-0.116753,-1.638072,-1.069754,0.998709,-0.313571,0.794626
4901,0.142634,0.628819,-0.527815,0.850105,0.628867,-0.357116,1.389647,0.180147,1.0831
4902,-1.822172,-0.352544,-1.009071,2.02976,-0.352712,-0.349207,-1.043459,-0.651242,1.081492
4903,0.739571,-0.831737,-1.116412,0.720834,-0.487503,-0.541824,-0.549551,-0.757112,1.115548
4904,-0.590872,0.966568,-0.013827,1.159795,-1.414895,-0.837539,-0.049816,-0.422095,1.258723
4905,0.305125,-1.148572,-0.830371,-0.059099,0.938892,-0.477014,0.579882,0.179698,1.355682
4906,-1.797389,-1.739778,-1.610182,1.076464,-0.96937,-0.860864,-0.178495,0.050472,1.352415
4907,-1.363217,-1.457999,-1.270171,-0.700966,0.499979,-0.472805,0.353649,0.223732,1.394961
4908,0.004301,-0.065453,-0.921735,-1.241417,-0.382852,-0.517688,-0.184542,0.703664,1.418896
4909,0.499597,-1.447345,-1.693869,0.495712,-0.083274,-0.43489,0.337833,1.153526,1.4528
4910,0.977483,-1.149971,-0.070563,1.621516,-0.521932,-1.017345,-0.182296,1.599048,1.377084
4911,-0.588337,0.569851,-1.214306,0.252928,-0.173055,-0.48562,-0.65953,1.305481,1.267509
4912,0.866426,0.489067,-0.187452,1.628001,-0.122517,-0.422893,0.861954,1.723979,1.257469
4913,0.589674,1.179058,-2.106261,2.068771,-0.245169,-0.369246,0.923008,1.677674,1.173789
4914,0.199864,0.376998,-1.96651,-0.812433,-1.901571,-0.759156,-0.487783,0.154028,0.994849
4915,0.334632,0.421551,-1.702524,1.251808,1.031932,0.051023,-0.047479,-0.456669,0.545072
4916,-1.624983,-0.002672,-1.572112,1.172929,-0.416783,-0.433966,-0.131686,-1.47723,0.276212
4917,-0.323098,-1.433272,-1.251214,0.743429,2.198695,0.635683,-0.886332,-1.470804,0.045087
4918,-0.551431,-0.628957,-1.391219,0.557565,2.096941,0.398846,-0.058659,-0.233277,0.159686
4919,0.877272,2.170094,-0.334034,-0.001516,0.342431,-0.291826,-1.001144,-0.211759,0.042941
4920,0.811192,1.147335,-1.258064,-0.424781,0.16218,-1.041514,-1.335365,-0.087388,0.130107
4921,0.809229,-0.044033,-1.707014,-0.158101,-1.301127,-1.007731,-1.028391,0.324344,0.177376
4922,-1.686637,-0.730457,-1.70677,0.991119,0.99938,-1.019624,-0.623739,0.425675,0.170899
4923,0.801071,-0.514784,-0.843719,-0.026977,-0.722666,-0.546017,-0.214191,0.703111,0.444942
4924,0.111366,0.068245,-0.469626,0.186768,-0.501686,-0.433109,-2.142466,-0.165059,0.249446
4925,1.136863,0.502675,-1.234683,-0.910632,0.109295,0.695139,-1.09624,0.609529,0.355451
4926,0.044787,0.530604,-1.122774,0.479841,-0.490492,-0.373227,-0.634649,0.786756,0.363304
4927,-0.714773,-0.351332,-0.485862,0.977721,0.4679,-0.506327,-1.275501,0.508548,0.319
4928,0.152211,-0.316967,-0.452597,0.685809,-0.098097,0.003401,-0.774525,0.675735,0.311763
4929,-0.114397,-0.201618,-0.915452,0.148988,1.314165,-0.686558,-0.435317,-0.71266,0.424692
4930,-0.345624,0.17515,-0.817519,-1.27482,0.340082,-0.834372,-0.841879,-0.901282,0.377544
4931,0.123007,-0.104755,-0.486922,-0.415469,0.72048,-0.69718,0.306523,-0.733679,0.64091
4932,1.456805,0.658349,-0.222037,-0.473719,1.613979,-0.072088,0.107851,-0.062176,0.866086
4933,1.693302,0.361999,-0.55731,-1.199547,-1.140585,-1.281645,1.046774,0.172913,1.059026
4934,-1.144513,0.329899,-1.026393,2.37919,-0.087478,-0.591429,-1.395256,-0.944191,1.043107
4935,0.370594,0.557234,-0.715101,-0.936369,-0.321019,-0.012778,-0.90331,-1.034036,1.012122
4936,-1.579156,0.297607,-1.081139,-0.335759,0.300064,0.572752,0.6742,-0.401291,1.234544
4937,-0.15811,0.791626,-0.398219,0.544392,0.941393,-0.426833,-0.213917,-0.441171,1.207376
4938,-1.715418,-0.392202,-0.528227,1.105821,-0.309966,-1.234993,-0.86731,-0.606061,1.181469
4939,0.070773,0.744181,-0.416375,0.628085,0.895568,-0.432499,-1.170339,-0.517093,1.099279
4940,-0.200772,-0.158786,-0.848506,-0.208487,-0.544061,-0.380078,-0.197632,0.676817,1.156844
4941,-1.071335,1.445326,-0.296955,-0.618246,-0.797237,-0.032831,-0.155925,0.658704,1.204637
4942,0.426018,-0.034308,-0.574059,-0.706944,-0.69001,-0.320259,-0.278328,0.723436,1.219359
4943,-1.674173,-0.81253,-0.926841,0.441628,-0.180549,-0.332818,0.566706,1.048822,1.268632
4944,0.447179,-0.463955,-0.953866,0.92848,0.294522,-0.473013,-0.603705,1.092712,1.073092
4945,0.681356,0.154622,-0.395474,1.839275,1.315539,-0.143814,-0.801303,1.058721,0.983535
4946,-0.963001,0.063057,0.166591,0.250247,-0.227897,-1.406029,0.487739,0.470378,0.933747
4947,0.116148,-0.28416,-0.110001,2.827524,1.392698,-0.056604,-0.361106,-0.576264,0.431597
4948,-0.755177,-0.88793,-0.465195,0.26991,0.443635,-0.04307,1.548369,-0.90176,0.400593
4949,0.925158,-1.477782,-0.862152,-1.858244,-1.377583,-0.481428,1.195956,-0.820961,0.310068
4950,0.302073,-0.173506,-0.967933,-0.018083,-0.604109,-0.566108,-0.776699,-0.597136,0.188376
4951,1.446525,0.191261,-0.624859,1.429113,0.292662,-1.188187,0.239593,-0.106076,0.22638
4952,-0.003619,-0.487503,-0.721864,-0.5891,-1.671406,-0.518615,0.630741,0.370488,0.181496
4953,1.034543,1.690818,-0.045247,-0.154617,0.164829,-1.249635,-1.385544,0.142853,0.169252
