x,y,t,z
0.068272,0.948503,68,-1.80075
0.675884,0.8256,77,-0.01505
0.117963,0.479392,27,-1.522795
0.857394,0.394145,17,-0.391088
0.210329,0.27453,97,0.262836
0.713167,0.863518,29,-1.134652
0.513758,0.082603,90,1.066405
0.834324,0.361934,3,1.664362
0.432667,0.520729,10,-0.513699
0.224331,0.663769,59,-1.511008
0.067077,0.10089,76,0.576451
0.102019,0.991336,60,-1.409712
0.834324,0.361934,80,1.448666
0.94347,0.507044,33,-0.360301
0.495739,0.860085,65,1.362722
0.486239,0.943631,61,0.001608
0.16235,0.789146,94,-1.633362
0.401421,0.212425,4,-0.610167
0.190929,0.428816,17,-0.281152
0.575167,0.042638,4,-0.975836
0.756032,0.144071,35,1.415424
0.832676,0.981509,39,-0.072716
0.274171,0.659398,49,-1.014175
0.526924,0.589038,24,-0.798607
0.371793,0.164598,55,-1.539052
0.912003,0.791085,81,1.601612
0.73608,0.652013,20,-0.533285
0.526018,0.926185,19,-0.501368
0.621432,0.194908,61,0.344047
0.410943,0.730064,16,-1.505138
0.254152,0.359482,62,-0.497371
0.399963,0.0132,1,-1.636599
0.587194,0.416534,77,0.399298
0.865552,0.668436,46,0.347238
0.010173,0.431643,47,-1.600091
0.850235,0.433911,53,0.138845
0.604798,0.621464,93,-0.776751
0.276477,0.587546,93,-2.216006
0.46085,0.296677,24,-1.779976
0.822993,0.738526,52,0.599507
0.332472,0.613376,39,-0.48077
0.205414,0.714108,22,-0.95604
0.046205,0.572878,56,-0.782326
0.445523,0.924731,11,0.734732
0.647906,0.364166,37,0.083723
0.692921,0.950674,95,0.028749
0.006319,0.069549,64,0.04996
0.410943,0.730064,17,-0.981223
0.994504,0.089251,32,0.370072
0.645432,0.580374,57,0.592092
0.136067,0.770633,52,-1.165347
0.496471,0.302107,71,0.247124
0.197975,0.453465,28,-1.503239
0.333982,0.559015,74,-0.938032
0.62049,0.977796,24,-0.016763
0.110395,0.683388,7,-0.764276
0.784776,0.384848,1,0.474905
0.317133,0.222826,90,0.612514
0.633228,0.883795,90,1.905918
0.321083,0.447018,15,0.145525
0.507601,0.551488,56,0.188225
0.962041,0.174614,94,0.205245
0.010173,0.431643,21,0.784675
0.703713,0.610941,36,-0.304394
0.038193,0.059119,52,0.115431
0.582319,0.181991,5,-0.75038
0.028099,0.44508,61,-0.563143
0.495238,0.139635,41,-0.603121
0.954506,0.808805,50,-0.839636
0.724277,0.414667,29,1.395037
0.541828,0.129621,91,0.814752
0.496471,0.302107,50,-0.824002
0.182248,0.667098,21,0.485936
0.648069,0.546327,56,0.265227
0.764413,0.003929,54,-0.050715
0.058479,0.870786,32,0.397765
0.328187,0.932965,47,-1.468647
0.13115,0.071722,47,-0.09304
0.353569,0.890416,62,-1.225337
0.456185,0.535433,31,-1.056447
0.29738,0.271752,28,-0.734972
0.802491,0.265663,95,1.55227
0.607726,0.300311,11,1.190642
0.674765,0.005506,65,0.56932
0.507861,0.799341,39,-0.012155
0.13283,0.198906,95,-0.133345
0.213975,0.168087,4,-0.161394
0.422093,0.240995,87,-0.660372
0.614474,0.273416,77,0.137608
0.048046,0.12926,10,-0.628468
0.397621,0.22529,50,-0.518868
0.675884,0.8256,7,0.808001
0.835138,0.856563,48,-1.252331
0.912003,0.791085,9,-0.490705
0.396948,0.480124,54,-0.460195
0.277583,0.194482,99,-1.224968
0.587194,0.416534,71,0.45362
0.776114,0.305918,60,1.062996
0.728099,0.954946,12,-0.18182
0.182264,0.432004,72,0.789061
0.410943,0.730064,47,-0.839902
0.957055,0.730515,13,0.723895
0.319572,0.584543,56,0.201982
0.915665,0.132241,77,-0.656543
0.086253,0.069208,38,-1.648084
0.756032,0.144071,69,-0.010413
0.612569,0.100688,46,0.350124
0.507165,0.8871,99,-0.979263
0.540392,0.990645,30,0.114667
0.007824,0.888135,69,-0.897133
0.580789,0.882185,43,-0.686978
0.102019,0.991336,17,-0.568112
0.803863,0.964151,44,-0.22451
0.89802,0.744402,67,0.114552
0.855629,0.914508,3,1.201111
0.947846,0.962204,29,0.689274
0.733006,0.928817,2,-0.595799
0.075681,0.30922,66,-0.37428
0.273857,0.5502,37,-0.991612
0.848927,0.613034,28,1.44168
0.14818,0.448836,7,-0.141086
0.715079,0.198726,56,0.296299
0.787378,0.491538,49,0.404985
0.307778,0.301954,15,0.450751
0.646097,0.598817,62,0.327599
0.400641,0.819826,4,-1.786318
0.353569,0.890416,81,-0.641446
0.477177,0.072499,92,0.809149
0.554012,0.397665,20,-0.417969
0.067077,0.10089,78,-0.608112
0.83605,0.134426,21,-0.622423
0.3793,0.427724,66,-0.038134
0.014436,0.04543,12,-1.53511
0.040651,0.828594,46,-1.538305
0.073844,0.773457,92,-1.104261
0.925667,0.440965,31,1.300576
0.276094,0.30391,17,-0.014682
0.161653,0.536422,72,0.069752
0.670078,0.800993,68,-0.923597
0.692921,0.950674,77,-0.190768
0.73608,0.652013,56,0.364451
0.775977,0.485997,80,1.697839
0.828372,0.455163,34,1.031125
0.069108,0.609314,50,-1.900889
0.520146,0.325057,10,0.101485
0.128828,0.352316,40,-1.85511
0.538058,0.269829,30,0.656627
0.549116,0.715152,75,0.16871
0.885766,0.316177,83,-0.230435
0.678759,0.15972,86,-0.117776
0.053362,0.727999,29,-1.42764
0.244733,0.168241,71,0.499633
0.598373,0.140231,43,0.083727
0.555283,0.600875,47,-0.550716
0.863402,0.291952,41,-0.137357
0.400663,0.771536,36,-1.586073
0.042762,0.635726,51,-1.146731
0.733006,0.928817,93,-0.370055
0.417299,0.264877,92,0.447554
0.129188,0.540074,96,0.893331
0.170951,0.005651,19,-0.647543
0.618179,0.538485,58,-0.19077
0.827372,0.618998,18,0.39873
0.110395,0.683388,40,-1.728168
0.111195,0.549311,78,-0.173051
0.173161,0.302632,87,-0.928299
0.069108,0.609314,11,-0.868172
0.465444,0.100866,88,1.342995
0.106955,0.817192,75,-1.105006
0.683647,0.359375,32,1.636394
0.172559,0.389576,71,-0.025498
0.267211,0.162828,21,-0.63291
0.504831,0.171086,53,-0.509395
0.285212,0.228111,14,0.263954
0.979031,0.17044,37,-0.373022
0.803863,0.964151,77,-0.221036
0.182831,0.263523,76,-0.276525
0.607499,0.763591,45,-0.944677
0.236617,0.839959,43,-1.969483
0.474049,0.198089,78,-1.183993
0.28585,0.486805,28,-1.423454
0.829642,0.944196,53,0.205543
0.963659,0.338072,62,1.966098
0.317542,0.741769,6,-0.961267
0.038193,0.059119,77,-0.299973
0.017591,0.956416,55,-0.213646
0.885766,0.316177,79,0.167732
0.326051,0.159904,50,-0.382576
0.710767,0.761622,19,-0.772481
0.6907,0.644242,17,-0.293728
0.857417,0.890011,73,-0.11117
0.715079,0.198726,83,0.296869
0.464234,0.825278,25,-0.952444
0.3368,0.630398,64,0.195711
0.808112,0.212462,48,-0.325446
0.5735,0.152948,7,0.169076
0.796297,0.010572,13,0.139541
0.925667,0.440965,44,0.471503
0.504232,0.693682,50,-0.565093
0.483857,0.22575,64,1.033346
0.1138,0.276958,32,0.550509
0.49013,0.121824,84,0.287097
0.271586,0.690885,68,-2.825021
0.078549,0.456091,47,-1.643392
0.620978,0.644806,78,0.965951
0.196836,0.731368,82,-2.095125
0.820592,0.423443,5,-0.565219
0.962041,0.174614,39,0.293251
0.317542,0.741769,57,-1.357752
0.933521,0.275696,100,-0.041916
0.210513,0.765605,65,-0.303639
0.2577,0.834441,97,-1.340352
0.3941,0.306877,16,-0.78517
0.829839,0.165809,74,-0.132223
0.205414,0.714108,35,-2.165983
0.296818,0.318803,94,0.685691
0.680384,0.25546,55,-0.250262
0.849132,0.788185,65,1.478032
0.909708,0.737886,89,0.47076
0.238595,0.006271,50,-0.359958
0.484829,0.790525,9,0.618479
0.588962,0.830981,3,1.447159
0.459645,0.327575,32,1.030703
0.102424,0.017355,82,-0.477854
0.755944,0.177296,49,0.144507
0.069108,0.609314,8,-1.093375
0.822654,0.201962,68,0.010218
0.90144,0.429109,93,0.321396
0.365623,0.011984,54,0.097749
0.041118,0.099045,74,0.520349
0.9297,0.888094,54,-0.13488
0.368408,0.930465,18,-0.282301
0.101486,0.710231,77,-0.461417
0.6907,0.644242,77,0.292714
0.928836,0.509741,57,1.099578
0.746499,0.26819,94,1.371971
0.834324,0.361934,62,1.897973
0.027176,0.339631,36,-0.425708
0.301868,0.452898,77,-0.246394
0.102962,0.242983,7,-0.586858
0.178978,0.633439,48,-2.139802
0.791347,0.816069,11,0.193103
0.915665,0.132241,89,-0.413506
0.2946,0.432676,34,0.622753
0.182248,0.667098,6,-1.60064
0.802491,0.265663,2,-0.427297
0.690665,0.23055,38,-0.29653
0.538058,0.269829,62,0.418183
0.680384,0.25546,32,1.422658
0.021143,0.703019,92,-0.644559
0.88267,0.365057,14,0.154946
0.361271,0.455287,71,-0.128087
0.348138,0.628292,75,-1.306455
0.931965,0.420821,40,-0.742116
0.274534,0.393176,93,-0.927939
0.504232,0.693682,89,0.553173
0.605633,0.167455,84,0.865042
0.639624,0.417775,94,1.753621
0.233827,0.115021,52,0.231182
0.727254,0.852714,51,-0.237963
0.799999,0.612051,88,1.664421
0.448559,0.515006,71,-0.447338
0.199344,0.785164,45,-0.414296
0.384295,0.714114,82,-0.90388
0.931965,0.420821,49,0.256116
0.067077,0.10089,65,-0.81554
0.012108,0.399194,4,-0.647808
0.964711,0.926711,57,0.038416
0.042762,0.635726,10,-1.830192
0.383291,0.351959,55,-1.26619
0.487905,0.162235,92,0.491
0.693363,0.114084,31,0.575363
0.340604,0.370492,54,-0.086018
0.294429,0.5236,71,-0.505862
0.827923,0.704741,34,0.472242
0.5735,0.152948,81,0.265931
0.504232,0.693682,10,-0.881034
0.049944,0.948782,2,0.084903
0.923069,0.82978,49,-0.020775
0.141677,0.802099,98,-0.80566
0.910947,0.022246,52,0.053951
0.795384,0.691353,39,0.509834
0.509605,0.509946,35,-0.471698
0.850235,0.433911,98,0.927296
0.273746,0.324858,38,-1.434011
0.2577,0.834441,76,-1.201445
0.073844,0.773457,66,0.384321
0.618957,0.848086,76,-0.527479
0.95241,0.08436,33,-0.477695
0.325179,0.293152,5,-0.958826
0.069108,0.609314,16,-1.199654
0.849387,0.035089,94,-0.275093
0.040387,0.921474,57,-1.12842
0.963279,0.584632,8,-0.094725
0.254152,0.359482,16,-0.436546
0.665884,0.611361,42,-0.894973
0.488356,0.573564,7,0.244583
0.584134,0.538379,56,0.423085
0.926019,0.384295,53,0.605081
0.335108,0.488786,31,-1.739412
0.863402,0.291952,84,1.141576
0.837886,0.071878,61,0.016926
0.2946,0.432676,68,-2.637254
0.110728,0.130687,81,-1.482064
0.244733,0.168241,52,0.074823
0.730193,0.072489,52,0.002814
0.379138,0.860787,27,-0.97696
0.855402,0.856094,58,-0.299867
0.488356,0.573564,30,0.087724
0.577232,0.513596,63,0.426471
0.575167,0.042638,64,1.394085
0.07681,0.136769,86,-0.758579
0.556537,0.024794,16,-0.285799
0.13283,0.198906,11,0.194155
0.316185,0.114081,61,0.566975
0.740652,0.038788,71,0.505633
0.340604,0.370492,44,-2.275035
0.942449,0.90089,97,-0.376511
0.557455,0.964346,45,-0.031251
0.456327,0.44321,55,-1.053123
0.224492,0.441802,11,-0.99262
0.303375,0.055164,21,-0.502841
0.201016,0.924642,84,-0.59556
0.578253,0.794272,92,-0.091558
0.034884,0.535519,63,-0.761135
0.352401,0.385477,9,-0.730338
0.135866,0.636134,80,-2.435773
0.92398,0.202851,61,0.372202
0.462059,0.203633,40,-1.213533
0.554457,0.074176,29,0.941781
0.296818,0.318803,55,-1.678396
0.540392,0.990645,36,-0.747852
0.1308,0.523647,69,-0.508423
0.035002,0.243946,40,-1.263089
0.51949,0.387889,59,0.187944
0.755958,0.441927,9,1.423144
0.856865,0.765786,21,-0.817196
0.23169,0.072048,44,-1.229166
0.578253,0.794272,59,0.128909
0.18005,0.141519,62,-0.252583
0.628492,0.766288,27,-0.745905
0.258172,0.461776,32,0.584961
0.149704,0.111023,19,-0.924983
0.804442,0.854248,59,0.392728
0.240234,0.232251,55,-1.919751
0.411148,0.92167,20,-1.128393
0.892096,0.143505,7,-0.304988
0.963279,0.584632,51,0.104556
0.3793,0.427724,41,-1.03865
0.5802,0.923068,41,-1.824186
0.25369,0.642729,11,-1.56043
0.737841,0.598688,68,-0.372413
0.828372,0.455163,62,1.50111
0.72605,0.36975,30,0.427908
0.73608,0.652013,79,1.114879
0.212006,0.192759,86,-0.702604
0.174608,0.571834,87,-1.456824
0.474479,0.611719,83,-0.811562
0.360053,0.48002,99,-1.870782
0.397621,0.22529,79,0.484115
0.481055,0.364588,44,-1.65812
0.698829,0.7304,71,0.110004
0.545354,0.326286,51,-0.141274
0.464234,0.825278,88,0.003865
0.481055,0.364588,14,0.389652
0.629638,0.337409,98,0.235875
0.819182,0.671448,25,-0.127578
0.665884,0.611361,18,-0.098511
0.118135,0.505168,29,-0.447948
0.724277,0.414667,93,0.627067
0.40216,0.805304,14,0.630264
0.633228,0.883795,29,-0.749178
0.61138,0.413424,7,0.768788
0.263871,0.92329,48,-1.380555
0.146716,0.261341,41,-0.899808
0.088027,0.473919,69,-0.264054
0.382118,0.683396,30,-0.307357
0.942021,0.754624,61,-0.599704
0.5802,0.923068,100,0.664234
0.764375,0.889571,39,0.027787
0.273163,0.512378,45,-1.601916
0.661345,0.947441,43,-0.195097
0.526018,0.926185,71,-0.174553
0.933521,0.275696,65,1.731166
0.856865,0.765786,77,0.346673
0.397621,0.22529,3,0.747503
0.805269,0.302138,39,0.793904
0.323365,0.273192,61,0.159831
0.745114,0.296907,85,1.562859
0.006087,0.849194,44,-1.634393
0.619278,0.391052,7,0.870647
0.00894,0.791968,92,-0.975404
0.075207,0.859074,53,-0.872075
0.233827,0.115021,71,0.703416
0.88267,0.365057,68,0.302771
0.698829,0.7304,54,-0.266569
0.257339,0.244225,44,-2.33349
0.328187,0.932965,32,0.169307
0.72605,0.36975,66,0.605297
0.744856,0.130963,24,-0.16436
0.484966,0.75322,61,-0.666562
0.039014,0.901673,18,-0.400984
0.699984,0.683904,9,0.640965
0.943237,0.981942,58,-0.097611
0.429987,0.941325,71,-0.035594
0.489934,0.339558,95,0.735046
0.837188,0.754329,71,-0.260743
0.425328,0.331686,33,0.153107
0.574704,0.402933,97,0.173607
0.320416,0.200506,30,-0.050028
0.383236,0.067646,58,0.232188
0.222847,0.491212,9,-0.849632
0.14818,0.448836,49,-0.899889
0.818602,0.788829,66,-0.309625
0.787997,0.08541,66,-0.092356
0.456536,0.422826,31,-0.325179
0.198542,0.881069,88,-1.327899
0.465279,0.893373,84,0.26815
0.271586,0.690885,62,-1.179047
0.401421,0.212425,24,-1.715464
0.329231,0.764596,34,0.241021
0.963999,0.130573,60,0.435613
0.854171,0.958549,41,-0.779701
0.600684,0.818476,14,1.209079
0.025934,0.740813,71,-1.263154
0.46085,0.296677,90,1.235647
0.647906,0.364166,33,0.114198
0.147973,0.61261,75,-1.652643
0.00594,0.367244,3,0.407215
0.668114,0.697511,51,0.330635
0.495238,0.139635,35,0.335666
0.703533,0.838262,90,2.37233
0.920902,0.352543,95,1.156844
0.666952,0.479292,98,0.169481
0.713167,0.863518,16,-0.543383
0.238861,0.890301,14,0.867746
0.67643,0.241128,34,1.299773
0.674205,0.670195,74,-0.235718
0.902752,0.666055,83,-0.026354
0.596905,0.943188,69,-0.012816
0.246387,0.587525,69,-0.507385
0.051963,0.071492,9,-0.19658
0.838381,0.115744,47,1.18021
0.327078,0.012698,19,-0.453547
0.776415,0.745688,38,-0.540072
0.42805,0.544996,80,-0.164341
0.115314,0.763434,1,-1.473275
0.15129,0.86014,100,-0.552156
0.163897,0.825122,69,-0.718391
0.632806,0.164975,79,0.889528
0.819182,0.671448,48,-0.908232
0.587037,0.664319,82,0.953059
0.169332,0.607783,100,-0.38602
0.14818,0.448836,22,-0.598969
0.63073,0.45074,16,0.167911
0.41439,0.151217,30,0.181339
0.210329,0.27453,64,0.778904
0.505425,0.273013,91,0.142831
0.913856,0.976644,86,0.517298
0.587194,0.416534,72,-0.049541
0.947051,0.05011,26,0.319948
0.055801,0.259567,20,-0.163727
0.1308,0.523647,1,-2.163114
0.863402,0.291952,97,0.413107
0.792116,0.454438,39,0.576818
0.055801,0.259567,90,0.382113
0.926706,0.166566,95,1.043107
0.380313,0.15009,21,-1.082841
0.366665,0.347446,6,0.325497
0.729791,0.977355,77,-0.284574
0.647296,0.865192,10,-0.831078
0.791542,0.8838,39,0.167192
0.768779,0.614705,87,0.675875
0.412074,0.455348,30,0.176171
0.758237,0.708936,24,0.234223
0.383236,0.067646,35,0.122723
0.682771,0.145306,95,1.270551
0.744856,0.130963,42,0.447349
0.129588,0.983994,83,-1.998923
0.92624,0.704795,5,-0.694002
0.178978,0.633439,11,-1.284432
0.240234,0.232251,2,-1.185708
0.583022,0.071075,66,-0.510173
0.18005,0.141519,60,0.309258
0.972373,0.006748,78,-1.765567
0.069108,0.609314,98,-0.94148
0.740354,0.105268,77,-0.209017
0.80405,0.112618,42,0.090727
0.086253,0.069208,51,0.366696
0.289288,0.863076,44,-1.396371
0.728099,0.954946,27,-0.808136
0.61138,0.413424,10,0.648794
0.581664,0.237456,49,-0.932202
0.580789,0.882185,4,-1.189739
0.465279,0.893373,19,-0.617277
0.107999,0.636143,73,-0.785388
0.519452,0.19283,13,0.653089
0.491324,0.646759,1,-0.907131
0.760685,0.23736,6,-0.002288
0.520146,0.325057,74,-0.501507
0.739763,0.541948,51,1.114309
0.3941,0.306877,52,-0.082503
0.888343,0.068648,30,0.06336
0.102962,0.242983,94,0.8038
0.863655,0.079884,42,-0.032029
0.365623,0.011984,77,-0.397991
0.92616,0.920992,5,-0.150836
0.051457,0.366646,87,-0.448759
0.371793,0.164598,97,-0.111095
0.604798,0.621464,16,-0.414269
0.304665,0.161957,29,0.739761
0.109764,0.212218,52,0.127988
0.856044,0.490482,63,1.104763
0.347124,0.617866,67,0.036492
0.817323,0.589368,21,-1.250839
0.237364,0.194694,63,0.194106
0.760685,0.23736,27,-0.462719
0.05268,0.01966,38,-1.539708
0.398488,0.277174,47,-0.790577
0.596905,0.943188,37,-0.020283
0.432667,0.520729,88,0.464712
0.142241,0.138224,21,-0.298542
0.196894,0.308601,6,-0.398808
0.807922,0.177744,60,0.829336
0.464234,0.825278,12,0.138574
0.272366,0.131769,93,0.317663
0.135866,0.636134,64,-0.271849
0.79292,0.67972,28,0.935567
0.027084,0.543148,95,-0.772517
0.172559,0.389576,83,-0.40436
0.724717,0.82197,95,-0.373925
0.923069,0.82978,47,-0.885788
0.1308,0.523647,23,-1.239625
0.137908,0.317918,35,-0.809481
0.808112,0.212462,6,-0.215564
0.854171,0.958549,48,-1.430206
0.118576,0.59721,12,-1.36871
0.44798,0.480881,4,-0.847978
0.554457,0.074176,13,0.695109
0.066879,0.570071,84,0.001145
0.458881,0.675456,81,-0.23536
0.83605,0.134426,93,-0.335857
0.771826,0.262855,64,3.34123
0.642446,0.496604,50,0.852071
0.398488,0.277174,18,-0.089966
0.621432,0.194908,33,-0.019625
0.102424,0.017355,93,0.674092
0.728099,0.954946,95,0.118061
0.349652,0.081421,43,0.330382
0.826521,0.902604,86,0.436026
0.261992,0.890111,61,-0.240077
0.958414,0.853237,90,1.779068
0.710767,0.761622,77,0.044557
0.076101,0.918567,68,-1.806146
0.164492,0.770695,42,-0.914562
0.1138,0.276958,14,0.542175
0.942021,0.754624,77,0.58511
0.632806,0.164975,7,0.335369
0.472974,0.695311,32,1.179035
0.517499,0.038468,68,-0.433935
0.92398,0.202851,95,1.012122
0.957171,0.262004,37,-0.437135
0.801557,0.223653,16,0.098082
0.484966,0.75322,10,-1.097418
0.914093,0.23509,78,-0.933585
0.319572,0.584543,8,-1.074986
0.618957,0.848086,28,-0.696933
0.537378,0.550147,24,-0.92389
0.577232,0.513596,44,-1.332335
0.729791,0.977355,26,-1.089943
0.465444,0.100866,32,0.702625
0.118576,0.59721,86,-0.90854
0.163159,0.731593,18,-1.538264
0.333756,0.880076,27,-1.09103
0.161253,0.505691,43,-0.958052
0.768779,0.614705,7,0.340764
0.680508,0.29033,67,1.149634
0.919627,0.05542,88,0.129754
0.458458,0.952879,70,-0.474028
0.74613,0.525092,39,0.43389
0.885766,0.316177,73,0.869056
0.505425,0.273013,95,0.933731
0.857417,0.890011,49,0.618871
0.491324,0.646759,95,-0.227303
0.2577,0.834441,4,-2.221424
0.394521,0.379824,68,-2.019256
0.801557,0.223653,68,0.132862
0.645932,0.19492,70,-0.309168
0.174608,0.571834,30,-1.643615
0.261211,0.027012,3,0.073605
0.347124,0.617866,52,-0.763662
0.647288,0.225306,80,0.059722
0.370396,0.515252,2,-0.092396
0.486056,0.392203,90,1.8643
0.49601,0.018048,53,-0.447457
0.756166,0.774404,96,1.363477
0.196836,0.731368,14,0.219197
0.675464,0.590378,69,1.192211
0.745114,0.296907,49,-0.053272
0.703326,0.488391,39,0.948332
0.10549,0.358478,35,-1.104316
0.222787,0.416908,51,-0.571457
0.46085,0.296677,72,0.34811
0.117251,0.868907,73,-1.831924
0.2577,0.834441,95,-0.735548
0.544247,0.63055,29,-0.444835
0.347124,0.617866,45,-0.959723
0.964554,0.617903,72,0.248785
0.620978,0.644806,44,-1.735102
0.963659,0.338072,5,-0.478407
0.628492,0.766288,53,-0.326675
0.958621,0.106173,8,0.042612
0.88158,0.64506,11,0.291166
0.141677,0.802099,82,-2.179846
0.222847,0.491212,6,-1.115197
0.047904,0.192721,30,-1.221385
0.818602,0.788829,74,-0.444651
0.507861,0.799341,41,-2.18208
0.931888,0.632764,92,1.04148
0.826184,0.24217,88,1.729687
0.136067,0.770633,33,0.270222
0.820592,0.423443,61,-0.006184
0.4921,0.921918,82,0.090226
0.479656,0.472341,85,0.482767
0.371036,0.423244,12,-1.266525
0.486056,0.392203,56,0.285461
0.17471,0.932829,60,-0.892964
0.326051,0.159904,60,0.616544
0.346992,0.235246,25,-1.355712
0.724045,0.791879,58,-0.881581
0.724871,0.379649,59,0.552324
0.538928,0.202941,11,0.990184
0.169332,0.607783,71,-1.459458
0.005175,0.603875,84,-0.021401
0.741677,0.760186,40,-0.563072
0.35111,0.972349,45,0.068724
0.389536,0.446035,72,-0.043925
0.364943,0.134352,93,0.358848
0.991055,0.115959,27,-0.014006
0.163897,0.825122,37,0.241095
0.236617,0.839959,78,-0.985566
0.618179,0.538485,25,-1.158673
0.996572,0.057527,85,-0.028057
0.670078,0.800993,37,-0.689703
0.048636,0.776776,100,-0.215365
0.089958,0.700952,52,-1.431519
0.489934,0.339558,2,0.039549
0.112209,0.340396,47,-1.171498
0.006087,0.849194,42,-2.108268
0.44525,0.264163,42,-0.039627
0.361071,0.120827,55,-1.518419
0.486239,0.943631,24,0.040911
0.831254,0.041955,41,-0.711335
0.244766,0.754062,17,-1.559023
0.638405,0.786255,50,-0.978058
0.829839,0.165809,98,0.74325
0.238992,0.049986,30,-0.281494
0.349652,0.081421,55,-1.62755
0.348828,0.950336,90,-0.222602
0.765873,0.941643,54,-0.208486
0.879025,0.701115,99,-0.656211
0.580789,0.882185,55,0.459037
0.418971,0.884014,30,0.11136
0.963118,0.482151,96,1.000317
0.880875,0.981793,49,0.32502
0.138716,0.731756,85,0.003097
0.827372,0.618998,21,-1.163531
0.834324,0.361934,35,0.658639
0.957242,0.212374,37,-0.395967
0.521324,0.864039,98,-0.255718
0.272366,0.131769,3,0.620075
0.276094,0.30391,59,0.073467
0.302933,0.792978,46,-1.252694
0.517499,0.038468,66,-0.337376
0.863402,0.291952,49,0.364174
0.353569,0.890416,34,0.301275
0.027084,0.543148,38,-1.948661
0.571898,0.620671,53,-0.519808
0.083371,0.803456,60,-0.57915
0.62049,0.977796,98,-0.281162
0.508924,0.725282,80,0.281813
0.890563,0.391425,11,0.707019
0.507861,0.799341,19,-0.903466
0.035002,0.243946,96,0.889881
0.946875,0.225233,28,0.985347
0.712974,0.913902,13,0.616867
0.765246,0.646597,60,1.308909
0.794651,0.32958,68,0.45805
0.75633,0.986729,21,-0.075875
0.433303,0.496254,6,0.400286
0.348828,0.950336,39,-0.336925
0.102831,0.041178,45,-0.274906
0.479656,0.472341,68,-2.01475
0.679583,0.421133,16,0.276313
0.674205,0.670195,63,0.223323
0.604798,0.621464,87,-0.136565
0.020702,0.99192,5,-1.555498
0.991055,0.115959,60,0.400162
0.361271,0.455287,49,-0.425189
0.600306,0.454069,2,0.353779
0.169332,0.607783,73,-0.732564
0.947846,0.962204,46,0.745319
0.882229,0.605319,29,0.620236
0.730696,0.736514,68,-0.560605
0.361274,0.737182,70,-0.425811
0.481055,0.364588,99,-1.117231
0.505425,0.273013,51,-0.218391
0.682771,0.145306,28,1.453089
0.117963,0.479392,53,-0.351228
0.120076,0.948345,76,-1.001907
0.870575,0.835146,81,1.50982
0.163159,0.731593,29,-0.542614
0.361071,0.120827,88,1.331883
0.619133,0.051272,65,0.50156
0.083371,0.803456,78,-0.729299
0.893603,0.482703,38,-0.421559
0.20493,0.618217,82,-1.711624
0.110728,0.130687,41,-0.15135
0.066556,0.180257,36,-0.144046
0.329231,0.764596,41,-2.220767
0.19328,0.509879,88,-0.952322
0.417053,0.823607,23,0.96936
0.474479,0.611719,33,-0.041611
0.147973,0.61261,100,-0.399903
0.182831,0.263523,46,0.166711
0.693137,0.573132,18,-0.141952
0.587194,0.416534,45,-0.856644
0.504232,0.693682,41,-1.821307
0.00594,0.367244,79,0.14792
0.423539,0.410221,95,0.057661
0.412074,0.455348,91,-0.488142
0.021128,0.242567,29,0.134284
0.963999,0.130573,88,0.683845
0.703326,0.488391,63,1.483555
0.723776,0.003936,11,0.85083
0.05201,0.394795,30,-2.074087
0.231822,0.548513,99,-2.198058
0.479944,0.416389,33,-0.147019
0.729797,0.181575,100,0.219061
0.274534,0.393176,47,-1.224848
0.536015,0.478917,47,0.051328
0.755231,0.514029,41,-1.016789
0.332472,0.613376,44,-1.5319
0.41439,0.151217,88,1.424265
0.046205,0.572878,60,0.102256
0.379897,0.059135,18,0.335182
0.068272,0.948503,100,-0.690689
0.464987,0.972642,67,0.30872
0.458464,0.393126,14,0.297887
0.836242,0.52357,67,0.515308
0.224492,0.441802,36,-1.431599
0.945601,0.427099,2,0.376092
0.777771,0.838362,37,-0.216489
0.745888,0.660817,73,0.48115
0.580789,0.882185,57,0.476901
0.73689,0.695362,82,2.04551
0.13283,0.198906,58,-0.846793
0.729791,0.977355,91,0.199031
0.693137,0.573132,99,-0.892177
0.537378,0.550147,95,0.106451
0.398488,0.277174,89,1.730705
0.147973,0.61261,86,-1.188843
0.724717,0.82197,78,0.336696
0.893603,0.482703,28,0.997943
0.304077,0.085143,57,0.730924
0.41439,0.151217,41,-0.659848
0.316564,0.819276,81,-1.150217
0.619966,0.577623,63,0.430191
0.213075,0.129787,71,0.722349
0.675464,0.590378,4,-0.349019
0.513738,0.139766,88,1.613743
0.049447,0.32325,37,-0.821143
0.351995,0.776688,30,-0.373446
0.195678,0.664087,92,-1.471575
0.642446,0.496604,98,-0.142853
0.076487,0.324785,19,-1.027467
0.581546,0.571397,50,-0.031524
0.860323,0.514806,30,0.547277
0.323165,0.416392,46,-0.385726
0.445122,0.706289,16,-1.457959
0.524248,0.660756,43,-1.011621
0.255564,0.485009,37,-1.252404
0.566554,0.48212,28,0.408801
0.551838,0.288858,41,-0.21348
0.837886,0.071878,7,-0.708398
0.589154,0.443211,9,0.786443
0.786294,0.581807,13,1.250114
0.513738,0.139766,81,-0.242861
0.380093,0.621679,93,-1.724655
0.020702,0.99192,18,0.323021
0.865427,0.639073,70,0.656492
0.039014,0.901673,25,-1.455573
0.619278,0.391052,89,1.988755
0.546342,0.224372,26,0.079445
0.484829,0.790525,4,-1.546271
0.370396,0.515252,49,-0.425374
